"record id","file/path or line","exact claim","official source","access date","direct support","status","correction","finding ID"
"child-disability-benefit","public/data.js:996 / BENEFITS[child-disability-benefit] / detail.steps[1]","Make sure you're already receiving the Canada Child Benefit (CCB).","https://www.canada.ca/en/revenue-agency/services/child-family-benefits/child-disability-benefit.html","2026-07-22","Yes","Verified","",""
"child-disability-benefit","public/data.js:996 / BENEFITS[child-disability-benefit] / detail.steps[2]","Once the DTC is approved, the Child Disability Benefit is added automatically.","https://www.canada.ca/en/revenue-agency/services/child-family-benefits/child-disability-benefit.html","2026-07-22","Yes","Verified","",""
"child-disability-benefit","public/data.js:996 / BENEFITS[child-disability-benefit] / detail.documents[0]","Your child's DTC approval","https://www.canada.ca/en/revenue-agency/services/child-family-benefits/child-disability-benefit.html","2026-07-22","Yes","Verified","",""
"child-disability-benefit","public/data.js:996 / BENEFITS[child-disability-benefit] / detail.documents[1]","You must be the person receiving the CCB","https://www.canada.ca/en/revenue-agency/services/child-family-benefits/child-disability-benefit.html","2026-07-22","Yes","Verified","",""
"child-disability-benefit","public/data.js:996 / BENEFITS[child-disability-benefit] / detail.tips[0]","No separate application — the hard part is just getting your child's DTC approved.","https://www.canada.ca/en/revenue-agency/services/child-family-benefits/child-disability-benefit.html","2026-07-22","Partial","Manual follow-up required","Separate practical AbilityFinder advice from facts directly stated by the program owner.",""
"child-disability-benefit","public/data.js:996 / BENEFITS[child-disability-benefit] / detail.tips[1]","The amount reduces gradually for family income over about $82,847.","https://www.canada.ca/en/revenue-agency/services/child-family-benefits/child-disability-benefit.html","2026-07-22","Partial","Manual follow-up required","Separate practical AbilityFinder advice from facts directly stated by the program owner.",""
"child-disability-benefit","public/data.js:996 / BENEFITS[child-disability-benefit] / detail.time","Added to your next CCB payment after DTC approval.","https://www.canada.ca/en/revenue-agency/services/child-family-benefits/child-disability-benefit.html","2026-07-22","No","Unsupported","Do not promise the next payment; state that CRA adds it automatically after DTC/CCB eligibility is established and recalculates the current and two previous benefit years.","DATA-35"
"child-disability-benefit","public/data.js:996 / BENEFITS[child-disability-benefit] / detail.phone","CRA benefits: 1-800-387-1193","https://www.canada.ca/en/revenue-agency/services/child-family-benefits/child-disability-benefit.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / name","Registered Disability Savings Plan (RDSP)","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / level","Federal","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / category","Money & savings","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / amount","Up to $3,500 grant + $1,000 bond per year (free government money)","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / summary","A savings account where the government adds matching grants (up to 300%) and bonds — you don't even need to contribute to get the bond if your income is low.","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / requires[0]","dtc","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / requires[1]","under60","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Partial","Unsupported","Separate plan-opening/contribution age (through year 59) from grant/bond eligibility (through year 49); do not show $4,500/year to ages 50–59.","DATA-37"
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / note","One of the best-value benefits available. Open one at most banks or credit unions after you're approved for the DTC.","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","No","Unsupported","Link to the official participating issuer process and avoid a same-day/time promise not published by the program.","DATA-36"
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / applyText","How to open an RDSP","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / applyUrl","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / source","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / detail.about","A long-term savings account for people approved for the DTC. The government pays in grants (matching what you put in) and bonds (free money for lower incomes) — potentially tens of thousands of dollars over time.","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / detail.steps[0]","Get approved for the DTC first.","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / detail.steps[1]","Choose a bank or credit union that offers RDSPs.","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / detail.steps[2]","Open the plan with your SIN and DTC approval.","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / detail.steps[3]","Contribute if you can — but even $0 contributions still earn the bond if your income is low.","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / detail.documents[0]","Your SIN and DTC approval","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Yes","Verified","",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / detail.documents[1]","Be a Canadian resident under age 60","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Partial","Unsupported","Separate plan-opening/contribution age (through year 59) from grant/bond eligibility (through year 49); do not show $4,500/year to ages 50–59.","DATA-37"
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / detail.tips[0]","The bond (up to $1,000/year) requires NO contribution from you — don't leave it on the table.","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Partial","Manual follow-up required","Separate practical AbilityFinder advice from facts directly stated by the program owner.",""
"rdsp","public/data.js:1032 / BENEFITS[rdsp] / detail.tips[1]","Grants can match up to 300% — for lower incomes, the first $500 you put in can become $1,500.","https://www.canada.ca/en/employment-social-development/programs/disability/savings.html | https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/registered-disability-savings-plan-rdsp/canada-disability-savings-grant-canada-disability-savings-bond.html","2026-07-22","Partial","Manual follow-up required","Separate practical AbilityFinder advice from facts directly stated by the program owner.",""
