"dataset","record_id","field_path","claim","official_source_urls","accessed_date","direct_support","status","correction_needed","finding_id"
"BENEFITS","dres","public/data.js:detail.steps[0]","Contact your nearest Alberta Supports Centre.","https://www.alberta.ca/disability-related-employment-supports","2026-07-22","partial","ambiguous","Use Alberta-specific documentation action; remove unsupported coaching/training/tutoring promises; include age 16+, employment-destined and Convention Refugee rules and education exclusions.","ABFED-01; ABFED-07"
"BENEFITS","dres","public/data.js:detail.steps[1]","Complete an employability assessment with a worker.","https://www.alberta.ca/disability-related-employment-supports","2026-07-22","partial","ambiguous","Use Alberta-specific documentation action; remove unsupported coaching/training/tutoring promises; include age 16+, employment-destined and Convention Refugee rules and education exclusions.","ABFED-01; ABFED-07"
"BENEFITS","dres","public/data.js:detail.steps[2]","Together you build a service plan listing the supports DRES will fund.","https://www.alberta.ca/disability-related-employment-supports","2026-07-22","partial","ambiguous","Use Alberta-specific documentation action; remove unsupported coaching/training/tutoring promises; include age 16+, employment-destined and Convention Refugee rules and education exclusions.","ABFED-01; ABFED-07"
"BENEFITS","dres","public/data.js:detail.documents[0]","Documentation of a permanent/chronic disability that affects work or training","https://www.alberta.ca/disability-related-employment-supports","2026-07-22","partial","ambiguous","Use Alberta-specific documentation action; remove unsupported coaching/training/tutoring promises; include age 16+, employment-destined and Convention Refugee rules and education exclusions.","ABFED-01; ABFED-07"
"BENEFITS","dres","public/data.js:detail.documents[1]","Proof you're legally entitled to work in Canada","https://www.alberta.ca/disability-related-employment-supports","2026-07-22","partial","ambiguous","Use Alberta-specific documentation action; remove unsupported coaching/training/tutoring promises; include age 16+, employment-destined and Convention Refugee rules and education exclusions.","ABFED-01; ABFED-07"
"BENEFITS","dres","public/data.js:detail.tips[0]","No DTC needed — this is one of the easiest supports to access with an ADHD, learning, or mental-health diagnosis.","https://www.alberta.ca/disability-related-employment-supports","2026-07-22","no","unsupported","Use Alberta-specific documentation action; remove unsupported coaching/training/tutoring promises; include age 16+, employment-destined and Convention Refugee rules and education exclusions.","ABFED-01; ABFED-07"
"BENEFITS","dres","public/data.js:detail.tips[1]","Be specific about the barrier and the tool that would fix it (e.g. 'text-to-speech software for reports').","https://www.alberta.ca/disability-related-employment-supports","2026-07-22","manual","manual follow-up required","Use Alberta-specific documentation action; remove unsupported coaching/training/tutoring promises; include age 16+, employment-destined and Convention Refugee rules and education exclusions.","ABFED-01; ABFED-07"
"BENEFITS","dres","public/data.js:detail.time","Assessment-based.","https://www.alberta.ca/disability-related-employment-supports","2026-07-22","partial","ambiguous","Use Alberta-specific documentation action; remove unsupported coaching/training/tutoring promises; include age 16+, employment-destined and Convention Refugee rules and education exclusions.","ABFED-01; ABFED-07"
"BENEFITS","dres","public/data.js:detail.phone","Alberta Supports: 1-877-644-9992","https://www.alberta.ca/disability-related-employment-supports","2026-07-22","partial","ambiguous","Use Alberta-specific documentation action; remove unsupported coaching/training/tutoring promises; include age 16+, employment-destined and Convention Refugee rules and education exclusions.","ABFED-01; ABFED-07"
"BENEFITS","ab-grant-disability","public/data.js:name","Alberta Grant for Students with Disabilities","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","yes","verified","Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:level","Alberta","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","yes","verified","Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:amount","Up to $3,000 / year","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","partial","ambiguous","Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:summary","Alberta top-up grant for post-secondary students with a disability.","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","partial","ambiguous","Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:note","First time applying? You'll complete a Schedule 4 form + submit medical documentation once. Then it's part of your yearly student aid.","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","no","unsupported","Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:applyUrl","[dynamic function] (a) => STUDENT_AID[a.province] || FED_STUDENT_AID","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","yes","verified","Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:source","https://studentaid.alberta.ca/policy/student-aid-policy-manual/disability-permanent-disability-or-persistent-or-prolonged-disability/grants-for-students-with-a-disability-pd-or-ppd/","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","yes","verified","Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:requires[0]","student","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","partial","ambiguous","Matcher predicate 'student' is only a proxy; Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:requires[1]","ab","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","partial","ambiguous","Matcher predicate 'ab' is only a proxy; Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:requires[2]","disabilityDoc","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","partial","ambiguous","Matcher predicate 'disabilityDoc' is only a proxy; Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:detail.about","A provincial grant (not a loan) that stacks on top of the federal disability grants to help Alberta post-secondary students with a disability.","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","no","unsupported","Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:detail.steps[0]","Apply for student aid through Alberta Student Aid.","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","partial","ambiguous","Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:detail.steps[1]","Complete the disability section.","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","partial","ambiguous","Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
"BENEFITS","ab-grant-disability","public/data.js:detail.steps[2]","Submit a Schedule 4 + medical documentation the first time you apply.","https://studentaid.alberta.ca/policy/student-aid-policy-manual/eligibility-for-student-loans-and-grants/alberta-student-grants/ | https://studentaid.alberta.ca/student-aid-funding-guide/loans-and-grants-funding-guide/students-with-disabilities/students-with-disabilities-and-required-documentation/","2026-07-22","no","unsupported","Explain federal-first allocation and the current Schedule 4/services-and-equipment request; distinguish reusable disability proof from application-specific cost documentation.","ABFED-01; ABFED-05"
